PRN;Time_UTC;Azimuth;Elevation;MP_C1C;MP_C2W;MP_C2X;MP_C5X;SNR_S1C;SNR_S2W;SNR_S2X;SNR_S5X
G13;2022-01-01 10:43:00;271.83;61.58;0.3244;0.0989;nan;nan;48.8;39.4;nan;nan
G13;2022-01-01 10:43:30;271.74;61.81;0.0622;0.4161;nan;nan;48.8;39.4;nan;nan
G13;2022-01-01 10:44:00;271.65;62.04;0.3083;0.3812;nan;nan;48.9;39.2;nan;nan
G13;2022-01-01 10:44:30;271.56;62.27;0.3666;0.3790;nan;nan;48.3;39.4;nan;nan
G13;2022-01-01 10:45:00;271.46;62.50;-0.2681;0.4746;nan;nan;48.6;39.0;nan;nan
G13;2022-01-01 10:45:30;271.36;62.73;0.2364;0.1967;nan;nan;48.6;39.5;nan;nan
G13;2022-01-01 10:46:00;271.26;62.96;-0.1374;0.0419;nan;nan;48.4;39.0;nan;nan
G13;2022-01-01 10:46:30;271.15;63.19;-0.0524;0.1569;nan;nan;47.5;38.4;nan;nan
G13;2022-01-01 10:47:00;271.04;63.41;0.2073;-0.0766;nan;nan;48.2;38.8;nan;nan
G13;2022-01-01 10:47:30;270.92;63.64;0.1774;-0.0637;nan;nan;47.9;39.5;nan;nan
G13;2022-01-01 10:48:00;270.80;63.87;-0.3109;-0.2833;nan;nan;47.7;38.5;nan;nan
G13;2022-01-01 10:48:30;270.68;64.10;-0.0609;-0.4892;nan;nan;46.4;39.1;nan;nan
G13;2022-01-01 10:49:00;270.55;64.32;-0.1264;-0.0148;nan;nan;47.0;38.6;nan;nan
G13;2022-01-01 10:49:30;270.42;64.55;-0.2736;-0.0123;nan;nan;47.0;38.9;nan;nan
G13;2022-01-01 10:50:00;270.28;64.78;-0.0880;-0.3125;nan;nan;47.5;38.7;nan;nan
G13;2022-01-01 10:50:30;270.14;65.00;0.3423;-0.2071;nan;nan;47.2;38.8;nan;nan
G13;2022-01-01 10:51:00;269.99;65.23;0.2772;-0.2204;nan;nan;47.7;39.2;nan;nan
G13;2022-01-01 10:51:30;269.84;65.46;0.3174;-0.4305;nan;nan;47.6;38.7;nan;nan
G13;2022-01-01 10:52:00;269.68;65.68;0.1633;-0.1838;nan;nan;47.6;38.8;nan;nan
G13;2022-01-01 10:52:30;269.52;65.91;0.5271;-0.0342;nan;nan;47.8;38.9;nan;nan
G13;2022-01-01 10:53:00;269.35;66.13;0.0444;-0.1897;nan;nan;48.0;39.4;nan;nan
G13;2022-01-01 10:53:30;269.18;66.35;0.4379;-0.1932;nan;nan;48.4;39.4;nan;nan
G13;2022-01-01 10:54:00;269.00;66.58;0.3861;-0.0941;nan;nan;48.0;39.4;nan;nan
G13;2022-01-01 10:54:30;268.82;66.80;0.4411;-0.0825;nan;nan;48.3;39.7;nan;nan
G13;2022-01-01 10:55:00;268.63;67.02;0.2745;-0.0083;nan;nan;48.0;39.4;nan;nan
G13;2022-01-01 10:55:30;268.43;67.25;0.1973;-0.0412;nan;nan;47.5;39.8;nan;nan
G13;2022-01-01 10:56:00;268.23;67.47;0.4902;-0.2124;nan;nan;47.8;39.7;nan;nan
G13;2022-01-01 10:56:30;268.02;67.69;0.0287;0.1025;nan;nan;47.9;39.7;nan;nan
G13;2022-01-01 10:57:00;267.80;67.91;0.5672;0.2818;nan;nan;47.8;40.2;nan;nan
G13;2022-01-01 10:57:30;267.58;68.13;0.3851;0.2438;nan;nan;47.3;40.0;nan;nan
G13;2022-01-01 10:58:00;267.35;68.35;0.0397;0.1768;nan;nan;47.5;40.0;nan;nan
G13;2022-01-01 10:58:30;267.11;68.57;0.0870;0.0216;nan;nan;47.4;40.3;nan;nan
G13;2022-01-01 10:59:00;266.87;68.78;-0.0641;0.0730;nan;nan;47.2;39.9;nan;nan
G13;2022-01-01 10:59:30;266.61;69.00;0.2098;0.2879;nan;nan;47.1;40.6;nan;nan
G13;2022-01-01 11:00:00;266.35;69.22;0.0439;0.3227;nan;nan;47.7;40.1;nan;nan
G13;2022-01-01 11:00:30;266.09;69.43;-0.1324;0.1296;nan;nan;47.2;40.9;nan;nan
G13;2022-01-01 11:01:00;265.81;69.65;0.2015;0.2746;nan;nan;46.9;40.4;nan;nan
G13;2022-01-01 11:01:30;265.53;69.86;-0.1024;0.0861;nan;nan;47.4;40.5;nan;nan
G13;2022-01-01 11:02:00;265.23;70.08;0.0682;0.1081;nan;nan;47.5;40.6;nan;nan
G13;2022-01-01 11:02:30;264.93;70.29;-0.0736;0.1163;nan;nan;47.6;41.1;nan;nan
G13;2022-01-01 11:03:00;264.62;70.50;-0.1026;0.0124;nan;nan;46.2;40.5;nan;nan
G13;2022-01-01 11:03:30;264.30;70.71;-0.3953;0.1727;nan;nan;46.7;40.8;nan;nan
G13;2022-01-01 11:04:00;263.97;70.92;0.0454;-0.0035;nan;nan;47.0;40.2;nan;nan
G13;2022-01-01 11:04:30;263.63;71.13;0.3889;-0.0180;nan;nan;47.9;41.5;nan;nan
G13;2022-01-01 11:05:00;263.28;71.34;-0.2987;0.2864;nan;nan;46.6;41.0;nan;nan
G13;2022-01-01 11:05:30;262.92;71.54;0.1597;0.2220;nan;nan;46.5;41.0;nan;nan
G13;2022-01-01 11:06:00;262.54;71.75;0.1678;0.1173;nan;nan;47.5;41.6;nan;nan
G13;2022-01-01 11:06:30;262.16;71.95;0.3597;0.2003;nan;nan;47.6;41.5;nan;nan
G13;2022-01-01 11:07:00;261.76;72.16;0.1030;0.1193;nan;nan;47.4;41.7;nan;nan
G13;2022-01-01 11:07:30;261.36;72.36;0.2699;0.0344;nan;nan;46.8;41.1;nan;nan
G13;2022-01-01 11:08:00;260.94;72.56;-0.0021;-0.0720;nan;nan;47.0;41.2;nan;nan
G13;2022-01-01 11:08:30;260.51;72.76;0.4546;-0.0865;nan;nan;47.3;41.3;nan;nan
G13;2022-01-01 11:09:00;260.06;72.95;0.1549;0.1112;nan;nan;47.8;41.4;nan;nan
G13;2022-01-01 11:09:30;259.60;73.15;0.4348;0.0469;nan;nan;47.6;41.2;nan;nan
G13;2022-01-01 11:10:00;259.13;73.34;0.6743;-0.2011;nan;nan;48.2;41.7;nan;nan
G13;2022-01-01 11:10:30;258.65;73.54;0.4900;-0.1521;nan;nan;48.0;42.1;nan;nan
G13;2022-01-01 11:11:00;258.15;73.73;0.3410;-0.1437;nan;nan;48.3;41.7;nan;nan
G13;2022-01-01 11:11:30;257.63;73.92;0.2139;-0.2226;nan;nan;47.7;41.8;nan;nan
G13;2022-01-01 11:12:00;257.11;74.10;0.3859;-0.2367;nan;nan;48.6;41.6;nan;nan
G13;2022-01-01 11:12:30;256.56;74.29;-0.2128;-0.1627;nan;nan;48.6;42.2;nan;nan
G13;2022-01-01 11:13:00;256.00;74.47;0.4368;-0.1509;nan;nan;48.5;42.2;nan;nan
G13;2022-01-01 11:13:30;255.42;74.65;0.3637;-0.0590;nan;nan;49.0;42.0;nan;nan
G13;2022-01-01 11:14:00;254.83;74.83;-0.2088;-0.2039;nan;nan;47.5;41.7;nan;nan
G13;2022-01-01 11:14:30;254.22;75.01;-0.0648;-0.1413;nan;nan;48.8;42.6;nan;nan
G13;2022-01-01 11:15:00;253.59;75.18;0.3427;-0.0204;nan;nan;48.2;42.5;nan;nan
G13;2022-01-01 11:15:30;252.95;75.36;-0.1461;-0.1876;nan;nan;48.8;42.2;nan;nan
G13;2022-01-01 11:16:00;252.28;75.53;0.1027;-0.0472;nan;nan;48.5;42.4;nan;nan
G13;2022-01-01 11:16:30;251.60;75.69;-0.0732;-0.1747;nan;nan;48.1;42.7;nan;nan
G13;2022-01-01 11:17:00;250.90;75.86;0.1367;-0.0929;nan;nan;48.5;42.7;nan;nan
G13;2022-01-01 11:17:30;250.18;76.02;0.4690;0.0048;nan;nan;49.3;42.7;nan;nan
G13;2022-01-01 11:18:00;249.44;76.18;0.2889;-0.0171;nan;nan;49.5;42.3;nan;nan
G13;2022-01-01 11:18:30;248.68;76.33;-0.0570;0.0161;nan;nan;49.1;42.7;nan;nan
G13;2022-01-01 11:19:00;247.90;76.49;0.0572;0.1688;nan;nan;50.2;43.1;nan;nan
G13;2022-01-01 11:19:30;247.10;76.63;0.2470;0.1154;nan;nan;49.1;42.8;nan;nan
G13;2022-01-01 11:20:00;246.28;76.78;-0.1618;-0.0721;nan;nan;49.1;42.6;nan;nan
G13;2022-01-01 11:20:30;245.44;76.92;0.1926;0.0445;nan;nan;49.2;42.8;nan;nan
G13;2022-01-01 11:21:00;244.58;77.06;0.3676;0.1112;nan;nan;49.6;43.2;nan;nan
G13;2022-01-01 11:21:30;243.69;77.20;0.2667;0.2106;nan;nan;49.0;42.9;nan;nan
G13;2022-01-01 11:22:00;242.79;77.33;-0.0296;0.0907;nan;nan;49.2;42.9;nan;nan
G13;2022-01-01 11:22:30;241.86;77.46;0.4482;0.2951;nan;nan;48.9;42.5;nan;nan
G13;2022-01-01 11:23:00;240.92;77.58;-0.0992;0.3297;nan;nan;48.7;43.2;nan;nan
G13;2022-01-01 11:23:30;239.95;77.70;-0.0704;0.2725;nan;nan;49.0;42.9;nan;nan
G13;2022-01-01 11:24:00;238.96;77.81;-0.1255;0.2669;nan;nan;48.5;43.1;nan;nan
G13;2022-01-01 11:24:30;237.95;77.92;0.0000;0.2120;nan;nan;48.6;42.5;nan;nan
G13;2022-01-01 11:25:00;236.92;78.03;-0.0775;0.0640;nan;nan;48.9;42.8;nan;nan
G13;2022-01-01 11:25:30;235.87;78.13;-0.0905;0.1875;nan;nan;49.4;42.6;nan;nan
G13;2022-01-01 11:26:00;234.80;78.22;-0.0520;0.3064;nan;nan;48.8;42.9;nan;nan
G13;2022-01-01 11:26:30;233.71;78.32;-0.0379;0.2487;nan;nan;49.1;42.8;nan;nan
G13;2022-01-01 11:27:00;232.60;78.40;-0.1783;0.2313;nan;nan;47.8;42.6;nan;nan
G13;2022-01-01 11:27:30;231.47;78.48;-0.0111;0.2587;nan;nan;47.9;42.7;nan;nan
G13;2022-01-01 11:28:00;230.33;78.56;-0.0581;0.2245;nan;nan;48.4;42.7;nan;nan
G13;2022-01-01 11:28:30;229.17;78.63;0.2866;0.3120;nan;nan;48.8;42.7;nan;nan
G13;2022-01-01 11:29:00;227.99;78.69;-0.0094;0.3112;nan;nan;49.1;43.3;nan;nan
G13;2022-01-01 11:29:30;226.80;78.75;0.0260;0.2179;nan;nan;48.8;43.5;nan;nan
G13;2022-01-01 11:30:00;225.60;78.80;0.0015;0.3649;nan;nan;49.2;43.0;nan;nan
G13;2022-01-01 11:30:30;224.39;78.85;0.1336;0.3185;nan;nan;49.1;42.7;nan;nan
G13;2022-01-01 11:31:00;223.16;78.89;0.1069;0.1610;nan;nan;48.2;42.8;nan;nan
G13;2022-01-01 11:31:30;221.93;78.92;-0.1191;0.3577;nan;nan;48.0;42.9;nan;nan
G13;2022-01-01 11:32:00;220.68;78.95;-0.2705;0.2529;nan;nan;48.8;42.7;nan;nan
G13;2022-01-01 11:32:30;219.43;78.98;0.1842;0.2037;nan;nan;48.5;42.8;nan;nan
G13;2022-01-01 11:33:00;218.18;78.99;-0.2427;0.1996;nan;nan;48.9;42.5;nan;nan
G13;2022-01-01 11:33:30;216.92;79.00;-0.1875;0.1713;nan;nan;49.8;42.2;nan;nan
G13;2022-01-01 11:34:00;215.66;79.01;0.1491;0.3332;nan;nan;48.6;43.0;nan;nan
G13;2022-01-01 11:34:30;214.40;79.01;0.1912;0.0691;nan;nan;49.3;42.7;nan;nan
G13;2022-01-01 11:35:00;213.14;79.00;0.2016;-0.0092;nan;nan;49.2;42.5;nan;nan
G13;2022-01-01 11:35:30;211.88;78.98;0.0502;0.1238;nan;nan;48.8;42.8;nan;nan
G13;2022-01-01 11:36:00;210.62;78.96;0.0519;0.1100;nan;nan;49.3;42.8;nan;nan
G13;2022-01-01 11:36:30;209.38;78.93;0.0448;0.1703;nan;nan;49.6;43.1;nan;nan
G13;2022-01-01 11:37:00;208.13;78.90;0.3718;0.1093;nan;nan;49.4;42.9;nan;nan
G13;2022-01-01 11:37:30;206.90;78.86;0.4055;0.0576;nan;nan;49.3;42.6;nan;nan
G13;2022-01-01 11:38:00;205.68;78.82;-0.2800;0.0229;nan;nan;48.6;42.0;nan;nan
G13;2022-01-01 11:38:30;204.46;78.77;-0.3857;-0.0573;nan;nan;48.3;42.1;nan;nan
G13;2022-01-01 11:39:00;203.26;78.71;-0.3174;-0.1146;nan;nan;48.7;42.0;nan;nan
G13;2022-01-01 11:39:30;202.08;78.65;-0.1828;0.0147;nan;nan;48.2;42.0;nan;nan
G13;2022-01-01 11:40:00;200.91;78.58;0.3844;0.1364;nan;nan;47.8;42.3;nan;nan
G13;2022-01-01 11:40:30;199.75;78.51;-0.2467;0.1507;nan;nan;48.3;42.1;nan;nan
G13;2022-01-01 11:41:00;198.61;78.43;-0.1736;0.2718;nan;nan;48.6;42.3;nan;nan
G13;2022-01-01 11:41:30;197.49;78.34;-0.0075;0.1087;nan;nan;48.0;42.3;nan;nan
G13;2022-01-01 11:42:00;196.38;78.25;-0.0883;0.0254;nan;nan;48.3;42.0;nan;nan
G13;2022-01-01 11:42:30;195.29;78.16;0.0023;0.2116;nan;nan;48.3;42.2;nan;nan
G13;2022-01-01 11:43:00;194.23;78.06;0.0668;0.0491;nan;nan;48.7;41.7;nan;nan
G13;2022-01-01 11:43:30;193.18;77.95;0.5029;0.1162;nan;nan;49.2;41.7;nan;nan
G13;2022-01-01 11:44:00;192.15;77.84;-0.0798;0.1825;nan;nan;49.0;41.8;nan;nan
G13;2022-01-01 11:44:30;191.14;77.73;-0.1782;0.1024;nan;nan;47.7;41.4;nan;nan
G13;2022-01-01 11:45:00;190.16;77.61;-0.4209;-0.0268;nan;nan;48.2;42.0;nan;nan
G13;2022-01-01 11:45:30;189.19;77.49;-0.1148;-0.0489;nan;nan;48.2;41.4;nan;nan
G13;2022-01-01 11:46:00;188.25;77.36;-0.3536;0.0217;nan;nan;48.4;41.3;nan;nan
G13;2022-01-01 11:46:30;187.32;77.23;-0.2325;-0.1390;nan;nan;48.1;40.8;nan;nan
G13;2022-01-01 11:47:00;186.42;77.09;0.1039;0.0487;nan;nan;48.2;41.1;nan;nan
G13;2022-01-01 11:47:30;185.54;76.95;-0.1828;0.0891;nan;nan;47.5;40.7;nan;nan
G13;2022-01-01 11:48:00;184.68;76.81;0.1467;0.2040;nan;nan;47.5;40.5;nan;nan
G13;2022-01-01 11:48:30;183.84;76.66;-0.2518;0.1091;nan;nan;47.3;40.5;nan;nan
G13;2022-01-01 11:49:00;183.02;76.51;0.1273;0.0961;nan;nan;47.6;41.1;nan;nan
G13;2022-01-01 11:49:30;182.22;76.36;0.3637;0.0012;nan;nan;46.7;40.4;nan;nan
G13;2022-01-01 11:50:00;181.44;76.20;-0.1096;0.1805;nan;nan;46.8;40.0;nan;nan
G13;2022-01-01 11:50:30;180.68;76.04;-0.3058;0.1139;nan;nan;47.2;40.8;nan;nan
G13;2022-01-01 11:51:00;179.94;75.88;-0.1552;0.0292;nan;nan;47.1;41.1;nan;nan
G13;2022-01-01 11:51:30;179.22;75.71;-0.2284;-0.1187;nan;nan;46.6;40.4;nan;nan
G13;2022-01-01 11:52:00;178.52;75.54;-0.7317;-0.2745;nan;nan;46.8;40.0;nan;nan
G13;2022-01-01 11:52:30;177.84;75.37;0.1111;-0.0575;nan;nan;47.1;39.8;nan;nan
G13;2022-01-01 11:53:00;177.17;75.20;-0.3239;-0.0715;nan;nan;46.4;40.4;nan;nan
G13;2022-01-01 11:53:30;176.52;75.02;-0.1757;-0.0601;nan;nan;45.9;40.4;nan;nan
G13;2022-01-01 11:54:00;175.89;74.84;0.1327;-0.0977;nan;nan;47.0;39.9;nan;nan
G13;2022-01-01 11:54:30;175.28;74.66;-0.0041;-0.0700;nan;nan;46.8;40.4;nan;nan
G13;2022-01-01 11:55:00;174.69;74.47;-0.3308;-0.0594;nan;nan;47.5;40.2;nan;nan
G13;2022-01-01 11:55:30;174.11;74.29;-0.1607;-0.0019;nan;nan;46.7;40.8;nan;nan
G13;2022-01-01 11:56:00;173.54;74.10;-0.0493;-0.1898;nan;nan;47.8;40.1;nan;nan
G13;2022-01-01 11:56:30;172.99;73.91;0.0703;-0.4172;nan;nan;47.0;40.5;nan;nan
G13;2022-01-01 11:57:00;172.46;73.72;0.0571;-0.3416;nan;nan;47.0;40.1;nan;nan
G13;2022-01-01 11:57:30;171.94;73.52;-0.0877;-0.2994;nan;nan;47.8;40.2;nan;nan
G13;2022-01-01 11:58:00;171.44;73.32;-0.1982;-0.3593;nan;nan;48.0;39.9;nan;nan
G13;2022-01-01 11:58:30;170.95;73.13;-0.1335;-0.4541;nan;nan;47.1;40.3;nan;nan
G13;2022-01-01 11:59:00;170.47;72.93;0.2421;-0.4424;nan;nan;48.5;40.2;nan;nan
G13;2022-01-01 11:59:30;170.01;72.73;0.1098;-0.2972;nan;nan;47.8;40.2;nan;nan
G13;2022-01-01 12:00:00;169.56;72.52;0.1523;-0.3106;nan;nan;48.4;39.8;nan;nan
G13;2022-01-01 12:00:30;169.12;72.32;-0.3140;-0.5108;nan;nan;47.5;40.1;nan;nan
G13;2022-01-01 12:01:00;168.69;72.11;-0.1051;-0.7619;nan;nan;47.8;40.4;nan;nan
G13;2022-01-01 12:01:30;168.28;71.91;-0.0524;-0.5610;nan;nan;47.8;39.9;nan;nan
G13;2022-01-01 12:02:00;167.88;71.70;0.0141;-0.4421;nan;nan;47.6;40.1;nan;nan
G13;2022-01-01 12:02:30;167.49;71.49;-0.0376;-0.7669;nan;nan;47.4;39.7;nan;nan
G13;2022-01-01 12:03:00;167.11;71.28;0.2257;-0.6792;nan;nan;47.6;40.0;nan;nan
G13;2022-01-01 12:03:30;166.74;71.06;0.1965;-0.2198;nan;nan;47.8;40.2;nan;nan
G13;2022-01-01 12:04:00;166.38;70.85;0.4759;-0.4108;nan;nan;48.5;40.5;nan;nan
G13;2022-01-01 12:04:30;166.03;70.63;-0.1299;-0.4447;nan;nan;47.9;40.4;nan;nan
G13;2022-01-01 12:05:00;165.69;70.42;0.3917;-0.2696;nan;nan;47.6;40.6;nan;nan
G13;2022-01-01 12:05:30;165.36;70.20;0.2527;-0.3356;nan;nan;48.1;39.9;nan;nan
G13;2022-01-01 12:06:00;165.04;69.98;0.6076;-0.2599;nan;nan;49.3;40.0;nan;nan
G13;2022-01-01 12:06:30;164.73;69.77;0.4820;-0.3794;nan;nan;49.8;40.3;nan;nan
G13;2022-01-01 12:07:00;164.42;69.55;0.3768;0.0129;nan;nan;49.4;40.5;nan;nan
G13;2022-01-01 12:07:30;164.13;69.32;0.1835;-0.0430;nan;nan;48.4;40.2;nan;nan
G13;2022-01-01 12:08:00;163.84;69.10;0.2730;-0.0796;nan;nan;48.6;40.6;nan;nan
G13;2022-01-01 12:08:30;163.56;68.88;-0.0195;0.0777;nan;nan;48.5;40.1;nan;nan
G13;2022-01-01 12:09:00;163.29;68.66;-0.0793;0.3013;nan;nan;49.1;40.9;nan;nan
G13;2022-01-01 12:09:30;163.03;68.43;0.3451;0.0073;nan;nan;48.7;40.5;nan;nan
G13;2022-01-01 12:10:00;162.77;68.21;-0.0493;0.1595;nan;nan;49.3;39.8;nan;nan
G13;2022-01-01 12:10:30;162.52;67.98;0.2671;0.4803;nan;nan;49.3;40.3;nan;nan
G13;2022-01-01 12:11:00;162.28;67.76;-0.3456;0.4221;nan;nan;48.8;40.5;nan;nan
G13;2022-01-01 12:11:30;162.05;67.53;0.2667;0.2832;nan;nan;49.2;40.0;nan;nan
G13;2022-01-01 12:12:00;161.82;67.30;0.0548;0.3840;nan;nan;48.8;40.5;nan;nan
G13;2022-01-01 12:12:30;161.60;67.07;0.0921;0.4415;nan;nan;48.7;40.4;nan;nan
G13;2022-01-01 12:13:00;161.38;66.84;0.1621;0.4608;nan;nan;49.6;40.5;nan;nan
G13;2022-01-01 12:13:30;161.17;66.61;-0.2160;0.4754;nan;nan;49.6;41.1;nan;nan
G13;2022-01-01 12:14:00;160.97;66.38;-0.1764;0.3723;nan;nan;49.5;40.3;nan;nan
G13;2022-01-01 12:14:30;160.77;66.15;0.0597;0.4879;nan;nan;49.1;40.2;nan;nan
G13;2022-01-01 12:15:00;160.57;65.92;-0.2355;0.4226;nan;nan;49.2;39.7;nan;nan
G13;2022-01-01 12:15:30;160.39;65.69;0.0279;0.3846;nan;nan;49.4;40.2;nan;nan
G13;2022-01-01 12:16:00;160.20;65.46;0.1913;0.2777;nan;nan;49.3;40.5;nan;nan
G13;2022-01-01 12:16:30;160.03;65.23;0.3591;0.3392;nan;nan;48.8;39.7;nan;nan
G13;2022-01-01 12:17:00;159.85;64.99;0.3200;0.3934;nan;nan;49.9;39.8;nan;nan
G13;2022-01-01 12:17:30;159.69;64.76;0.1886;0.1994;nan;nan;49.6;39.7;nan;nan
G13;2022-01-01 12:18:00;159.52;64.52;-0.3112;0.0897;nan;nan;49.3;39.9;nan;nan
G13;2022-01-01 12:18:30;159.36;64.29;0.1435;0.1842;nan;nan;48.9;39.4;nan;nan
G13;2022-01-01 12:19:00;159.21;64.05;-0.3129;0.0141;nan;nan;49.1;39.5;nan;nan
G13;2022-01-01 12:19:30;159.06;63.82;-0.0547;-0.0454;nan;nan;49.0;38.8;nan;nan
G13;2022-01-01 12:20:00;158.92;63.58;-0.1880;-0.0100;nan;nan;49.1;39.7;nan;nan
G13;2022-01-01 12:20:30;158.77;63.35;0.2190;0.0167;nan;nan;49.1;39.4;nan;nan
G13;2022-01-01 12:21:00;158.64;63.11;-0.0074;-0.1558;nan;nan;48.3;39.6;nan;nan
G13;2022-01-01 12:21:30;158.50;62.88;0.1283;-0.2891;nan;nan;49.1;39.7;nan;nan
G13;2022-01-01 12:22:00;158.38;62.64;-0.1230;-0.3146;nan;nan;48.9;39.6;nan;nan
G13;2022-01-01 12:22:30;158.25;62.40;-0.1639;-0.2464;nan;nan;48.5;39.6;nan;nan
G13;2022-01-01 12:23:00;158.13;62.16;-0.3441;-0.3362;nan;nan;48.6;39.3;nan;nan
G13;2022-01-01 12:23:30;158.01;61.93;0.2257;-0.2446;nan;nan;48.7;40.1;nan;nan
G13;2022-01-01 12:24:00;157.89;61.69;-0.1028;-0.3098;nan;nan;49.2;39.4;nan;nan
G13;2022-01-01 12:24:30;157.78;61.45;0.1001;-0.1550;nan;nan;49.8;39.8;nan;nan
G13;2022-01-01 12:25:00;157.67;61.21;-0.0250;-0.0279;nan;nan;49.0;40.1;nan;nan
G13;2022-01-01 12:25:30;157.57;60.97;-0.0401;0.0083;nan;nan;49.3;40.5;nan;nan
G13;2022-01-01 12:26:00;157.47;60.73;0.0426;-0.0671;nan;nan;49.6;39.4;nan;nan
G13;2022-01-01 12:26:30;157.37;60.49;0.0010;0.0566;nan;nan;49.4;40.0;nan;nan
G13;2022-01-01 12:27:00;157.27;60.25;0.1811;0.1272;nan;nan;49.3;40.0;nan;nan
G13;2022-01-01 12:27:30;157.18;60.01;-0.0592;-0.0609;nan;nan;49.1;39.3;nan;nan
G13;2022-01-01 12:28:00;157.09;59.77;-0.2899;0.1032;nan;nan;49.2;39.5;nan;nan
G13;2022-01-01 12:28:30;157.00;59.53;0.0530;0.1582;nan;nan;49.1;39.2;nan;nan
G13;2022-01-01 12:29:00;156.92;59.29;0.0661;0.2193;nan;nan;48.4;38.4;nan;nan
G13;2022-01-01 12:29:30;156.83;59.05;0.0986;0.2917;nan;nan;48.3;39.6;nan;nan
G13;2022-01-01 12:30:00;156.75;58.81;0.1604;0.4957;nan;nan;49.2;39.0;nan;nan
G13;2022-01-01 12:30:30;156.68;58.57;0.1604;0.3106;nan;nan;48.9;38.7;nan;nan
G13;2022-01-01 12:31:00;156.60;58.33;-0.3459;0.2802;nan;nan;48.4;38.5;nan;nan
G13;2022-01-01 12:31:30;156.53;58.09;0.2973;0.1906;nan;nan;49.2;39.1;nan;nan
G13;2022-01-01 12:32:00;156.46;57.85;0.1315;0.3093;nan;nan;48.5;39.0;nan;nan
G13;2022-01-01 12:32:30;156.39;57.61;-0.0539;0.3495;nan;nan;48.8;38.9;nan;nan
G13;2022-01-01 12:33:00;156.33;57.37;0.0530;0.2878;nan;nan;48.4;39.1;nan;nan
G13;2022-01-01 12:33:30;156.26;57.13;0.1716;0.3045;nan;nan;48.7;38.3;nan;nan
G13;2022-01-01 12:34:00;156.20;56.88;-0.2024;0.1517;nan;nan;48.8;38.6;nan;nan
G13;2022-01-01 12:34:30;156.14;56.64;-0.1195;0.0753;nan;nan;49.3;39.2;nan;nan
G13;2022-01-01 12:35:00;156.09;56.40;0.2714;-0.0027;nan;nan;49.6;39.0;nan;nan
G13;2022-01-01 12:35:30;156.03;56.16;0.0164;0.0944;nan;nan;49.1;38.4;nan;nan
G13;2022-01-01 12:36:00;155.98;55.92;-0.0904;-0.0181;nan;nan;48.9;38.4;nan;nan
G13;2022-01-01 12:36:30;155.93;55.68;0.1913;-0.1860;nan;nan;49.5;39.2;nan;nan
G13;2022-01-01 12:37:00;155.88;55.43;-0.2790;-0.3037;nan;nan;49.5;38.4;nan;nan
G13;2022-01-01 12:37:30;155.83;55.19;0.1946;-0.2744;nan;nan;49.2;38.0;nan;nan
G13;2022-01-01 12:38:00;155.78;54.95;0.0323;-0.2043;nan;nan;49.3;38.8;nan;nan
G13;2022-01-01 12:38:30;155.74;54.71;0.3595;-0.2928;nan;nan;49.4;38.8;nan;nan
G13;2022-01-01 12:39:00;155.70;54.46;0.0628;-0.2872;nan;nan;49.5;38.3;nan;nan
G13;2022-01-01 12:39:30;155.65;54.22;0.3086;0.0986;nan;nan;49.4;38.2;nan;nan
G13;2022-01-01 12:40:00;155.62;53.98;0.2038;0.0807;nan;nan;49.9;38.5;nan;nan
G13;2022-01-01 12:40:30;155.58;53.74;0.0427;0.0844;nan;nan;49.0;38.8;nan;nan
G13;2022-01-01 12:41:00;155.54;53.50;0.0988;0.0861;nan;nan;49.4;38.2;nan;nan
G13;2022-01-01 12:41:30;155.51;53.25;0.1452;0.1708;nan;nan;50.2;38.9;nan;nan
G13;2022-01-01 12:42:00;155.47;53.01;0.0889;0.0836;nan;nan;50.1;38.3;nan;nan
G13;2022-01-01 12:42:30;155.44;52.77;-0.0296;0.3684;nan;nan;50.0;38.7;nan;nan
G13;2022-01-01 12:43:00;155.41;52.53;0.1728;0.1669;nan;nan;50.0;39.1;nan;nan
G13;2022-01-01 12:43:30;155.38;52.28;0.2053;0.1934;nan;nan;50.4;38.8;nan;nan
G13;2022-01-01 12:44:00;155.35;52.04;0.4649;0.1155;nan;nan;50.5;39.2;nan;nan
G13;2022-01-01 12:44:30;155.33;51.80;0.2505;0.1720;nan;nan;50.2;39.2;nan;nan
G13;2022-01-01 12:45:00;155.30;51.56;0.5565;0.2503;nan;nan;49.5;38.4;nan;nan
G13;2022-01-01 12:45:30;155.28;51.31;0.0368;0.3636;nan;nan;49.1;38.9;nan;nan
G13;2022-01-01 12:46:00;155.26;51.07;-0.4250;0.2868;nan;nan;49.9;38.5;nan;nan
G13;2022-01-01 12:46:30;155.24;50.83;-0.0455;0.3823;nan;nan;49.9;38.4;nan;nan
G13;2022-01-01 12:47:00;155.22;50.59;-0.5803;0.3739;nan;nan;49.0;38.3;nan;nan
G13;2022-01-01 12:47:30;155.20;50.35;-0.2007;0.3162;nan;nan;49.3;38.1;nan;nan
G13;2022-01-01 12:48:00;155.18;50.10;-0.0675;0.1204;nan;nan;48.8;37.4;nan;nan
G13;2022-01-01 12:48:30;155.16;49.86;-0.3579;-0.0264;nan;nan;48.8;36.9;nan;nan
G13;2022-01-01 12:49:00;155.15;49.62;-0.4913;-0.0458;nan;nan;47.9;36.7;nan;nan
